contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,type,expiry,spot,dividendYield
NVDA250411P00160000,2025-04-02 18:26:45+00:00,160.0,50.27,63.65,67.1,0.0,0.0,3.0,5,2.824221689453125,True,REGULAR,USD,put,2025-04-11,94.30999755859375,0.04
NVDA250411P00165000,2025-04-02 18:38:35+00:00,165.0,55.07,66.3,72.15,0.0,0.0,1.0,6,2.962893217773437,True,REGULAR,USD,put,2025-04-11,94.30999755859375,0.04
NVDA250411P00170000,2025-04-04 19:12:39+00:00,170.0,75.4,73.45,76.85,9.099998,13.725488,7.0,8,2.9218776953125003,True,REGULAR,USD,put,2025-04-11,94.30999755859375,0.04
NVDA250411P00240000,2025-03-03 18:07:49+00:00,240.0,124.41,128.55,131.35,0.0,0.0,,0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-04-11,94.30999755859375,0.04
NVDA250417C00005000,2025-04-04 19:55:27+00:00,5.0,89.52,88.55,92.6,-8.82,-8.96888,384.0,13168,11.9375025390625,True,REGULAR,USD,call,2025-04-17,94.30999755859375,0.04
NVDA250417C00010000,2025-04-04 16:36:35+00:00,10.0,83.72,85.85,87.65,-9.760002,-10.440738,20.0,129,10.355472277832035,True,REGULAR,USD,call,2025-04-17,94.30999755859375,0.04
NVDA250417C00015000,2025-04-03 19:15:36+00:00,15.0,88.51,78.65,82.7,0.0,0.0,13.0,121,7.003907495117188,True,REGULAR,USD,call,2025-04-17,94.30999755859375,0.04
NVDA250417C00020000,2025-04-04 19:55:03+00:00,20.0,74.47,75.85,77.65,-8.879997,-10.653866,27.0,97,6.882813896484375,True,REGULAR,USD,call,2025-04-17,94.30999755859375,0.04
NVDA250417C00025000,2025-04-04 17:50:17+00:00,25.0,70.17,68.7,72.75,-7.580002,-9.749199,56.0,137,5.105472368164062,True,REGULAR,USD,call,2025-04-17,94.30999755859375,0.04
NVDA250417C00030000,2025-04-04 18:20:38+00:00,30.0,64.07,65.9,65.6,-8.590004,-11.82219,18.0,205,4.462895046386719,True,REGULAR,USD,call,2025-04-17,94.30999755859375,0.04
NVDA250417C00035000,2025-04-04 16:36:35+00:00,35.0,59.14,58.7,60.65,-17.04,-22.368076,424.0,494,2.93750265625,True,REGULAR,USD,call,2025-04-17,94.30999755859375,0.04
NVDA250417C00040000,2025-04-04 19:51:26+00:00,40.0,54.56,53.15,55.65,-9.379997,-14.669999,11.0,139,2.0781298046874994,True,REGULAR,USD,call,2025-04-17,94.30999755859375,0.04
NVDA250417C00045000,2025-04-04 19:51:26+00:00,45.0,49.57,48.3,50.7,-10.31,-17.2178,44.0,197,2.019536201171875,True,REGULAR,USD,call,2025-04-17,94.30999755859375,0.04
NVDA250417C00050000,2025-04-04 18:11:16+00:00,50.0,44.84,46.0,45.75,-8.349998,-15.698438,1828.0,268,2.7255891235351566,True,REGULAR,USD,call,2025-04-17,94.30999755859375,0.04
NVDA250417C00055000,2025-04-04 19:49:38+00:00,55.0,40.31,41.25,40.8,-7.1899986,-15.13684,105.0,371,2.4497109069824217,True,REGULAR,USD,call,2025-04-17,94.30999755859375,0.04
NVDA250417C00060000,2025-04-04 19:53:40+00:00,60.0,34.75,36.45,37.35,-7.700001,-18.138988,172.0,2037,2.431644545898437,True,REGULAR,USD,call,2025-04-17,94.30999755859375,0.04
NVDA250417C00065000,2025-04-04 19:32:39+00:00,65.0,31.02,31.2,31.0,-7.200001,-18.838306,64.0,484,1.8623053759765624,True,REGULAR,USD,call,2025-04-17,94.30999755859375,0.04
NVDA250417C00070000,2025-04-04 19:59:15+00:00,70.0,25.12,26.55,27.65,-7.2299976,-22.349298,1048.0,1772,1.8549811938476561,True,REGULAR,USD,call,2025-04-17,94.30999755859375,0.04
NVDA250417C00075000,2025-04-04 19:59:09+00:00,75.0,20.44,21.8,21.3,-6.9300003,-25.319693,816.0,1004,1.4287137939453123,True,REGULAR,USD,call,2025-04-17,94.30999755859375,0.04
NVDA250417C00080000,2025-04-04 19:48:04+00:00,80.0,15.99,17.85,16.15,-6.8099995,-29.868422,1307.0,10008,1.2519568652343749,True,REGULAR,USD,call,2025-04-17,94.30999755859375,0.04
NVDA250417C00085000,2025-04-04 19:47:24+00:00,85.0,12.0,13.7,12.15,-5.6000004,-31.818184,3607.0,8779,1.1364789270019533,True,REGULAR,USD,call,2025-04-17,94.30999755859375,0.04
NVDA250417C00090000,2025-04-04 19:59:27+00:00,90.0,8.45,9.8,8.6,-4.5,-34.749035,10809.0,4171,1.0261279162597656,True,REGULAR,USD,call,2025-04-17,94.30999755859375,0.04
NVDA250417C00095000,2025-04-04 19:59:57+00:00,95.0,5.5,6.4,5.55,-3.6499996,-39.890705,25013.0,3944,0.9233406103515626,False,REGULAR,USD,call,2025-04-17,94.30999755859375,0.04
NVDA250417C00100000,2025-04-04 19:59:58+00:00,100.0,3.2,3.75,3.25,-2.47,-43.56261,46805.0,13564,0.842775009765625,False,REGULAR,USD,call,2025-04-17,94.30999755859375,0.04
NVDA250417C00101000,2025-04-04 19:59:34+00:00,101.0,2.85,3.3,3.1,-2.2000003,-43.56436,13656.0,2628,0.8444839770507812,False,REGULAR,USD,call,2025-04-17,94.30999755859375,0.04
NVDA250417C00105000,2025-04-04 19:59:58+00:00,105.0,1.7,1.94,1.75,-1.45,-46.031746,45800.0,16906,0.7856466748046875,False,REGULAR,USD,call,2025-04-17,94.30999755859375,0.04
NVDA250417C00106000,2025-04-04 19:58:57+00:00,106.0,1.54,1.68,1.61,-1.1700001,-43.173435,9980.0,7289,0.7846701220703125,False,REGULAR,USD,call,2025-04-17,94.30999755859375,0.04
NVDA250417C00107000,2025-04-04 19:59:29+00:00,107.0,1.32,1.44,1.35,-1.12,-45.901638,6727.0,3666,0.7700218310546876,False,REGULAR,USD,call,2025-04-17,94.30999755859375,0.04
NVDA250417C00108000,2025-04-04 19:59:38+00:00,108.0,1.16,1.24,1.17,-0.86,-42.57426,6610.0,2588,0.762697685546875,False,REGULAR,USD,call,2025-04-17,94.30999755859375,0.04
NVDA250417C00109000,2025-04-04 19:59:25+00:00,109.0,0.98,1.06,1.02,-0.8299999,-45.85635,4177.0,3280,0.7563500927734376,False,REGULAR,USD,call,2025-04-17,94.30999755859375,0.04
NVDA250417C00110000,2025-04-04 19:59:55+00:00,110.0,0.87,0.9,0.89,-0.65,-42.763157,46702.0,78371,0.7509790527343749,False,REGULAR,USD,call,2025-04-17,94.30999755859375,0.04
NVDA250417C00111000,2025-04-04 19:57:31+00:00,111.0,0.76,0.77,0.77,-0.53999996,-41.53846,2975.0,4084,0.7465845654296875,False,REGULAR,USD,call,2025-04-17,94.30999755859375,0.04
NVDA250417C00112000,2025-04-04 19:59:15+00:00,112.0,0.62,0.66,0.67,-0.46000004,-42.592594,4353.0,4495,0.74414318359375,False,REGULAR,USD,call,2025-04-17,94.30999755859375,0.04
NVDA250417C00113000,2025-04-04 19:57:33+00:00,113.0,0.57,0.56,0.58,-0.37,-39.361702,2405.0,5932,0.7402369726562499,False,REGULAR,USD,call,2025-04-17,94.30999755859375,0.04
NVDA250417C00114000,2025-04-04 19:59:13+00:00,114.0,0.5,0.48,0.5,-0.31,-38.271606,2457.0,5957,0.7382838671874999,False,REGULAR,USD,call,2025-04-17,94.30999755859375,0.04
NVDA250417C00115000,2025-04-04 19:59:45+00:00,115.0,0.4,0.41,0.42,-0.27,-40.298508,32027.0,70490,0.73437765625,False,REGULAR,USD,call,2025-04-17,94.30999755859375,0.04
NVDA250417C00116000,2025-04-04 19:54:02+00:00,116.0,0.37,0.35,0.38,-0.19999999,-35.087715,2841.0,4583,0.7368190380859375,False,REGULAR,USD,call,2025-04-17,94.30999755859375,0.04
NVDA250417C00117000,2025-04-04 19:59:29+00:00,117.0,0.32,0.31,0.33,-0.18,-36.0,2099.0,4003,0.7392604199218749,False,REGULAR,USD,call,2025-04-17,94.30999755859375,0.04
NVDA250417C00118000,2025-04-04 19:59:12+00:00,118.0,0.27,0.27,0.29,-0.14999998,-35.71428,2525.0,5879,0.7412135253906249,False,REGULAR,USD,call,2025-04-17,94.30999755859375,0.04
NVDA250417C00119000,2025-04-04 19:55:35+00:00,119.0,0.25,0.23,0.25,-0.110000014,-30.555557,1174.0,6199,0.7402369726562499,False,REGULAR,USD,call,2025-04-17,94.30999755859375,0.04
NVDA250417C00120000,2025-04-04 19:59:57+00:00,120.0,0.22,0.2,0.22,-0.13,-37.142857,21260.0,70597,0.7421900781249999,False,REGULAR,USD,call,2025-04-17,94.30999755859375,0.04
NVDA250417C00121000,2025-04-04 19:56:29+00:00,121.0,0.2,0.18,0.2,-0.07000001,-25.925928,821.0,6366,0.7500025,False,REGULAR,USD,call,2025-04-17,94.30999755859375,0.04
NVDA250417C00122000,2025-04-04 19:42:34+00:00,122.0,0.16,0.16,0.18,-0.07000001,-30.434784,3579.0,6957,0.754885263671875,False,REGULAR,USD,call,2025-04-17,94.30999755859375,0.04
NVDA250417C00123000,2025-04-04 19:57:32+00:00,123.0,0.15,0.14,0.16,-0.049999997,-24.999998,365.0,7242,0.7578149218750001,False,REGULAR,USD,call,2025-04-17,94.30999755859375,0.04
NVDA250417C00124000,2025-04-04 19:58:17+00:00,124.0,0.12,0.13,0.14,-0.06000001,-33.333336,1592.0,2145,0.76367423828125,False,REGULAR,USD,call,2025-04-17,94.30999755859375,0.04
NVDA250417C00125000,2025-04-04 19:59:45+00:00,125.0,0.11,0.12,0.13,-0.040000007,-26.666672,8863.0,69500,0.772463212890625,False,REGULAR,USD,call,2025-04-17,94.30999755859375,0.04
NVDA250417C00126000,2025-04-04 19:34:56+00:00,126.0,0.16,0.11,0.12,0.019999996,14.285712,753.0,3075,0.7812521875,False,REGULAR,USD,call,2025-04-17,94.30999755859375,0.04
NVDA250417C00127000,2025-04-04 19:44:12+00:00,127.0,0.11,0.1,0.11,-0.019999996,-15.384613,264.0,3032,0.78711150390625,False,REGULAR,USD,call,2025-04-17,94.30999755859375,0.04
NVDA250417C00128000,2025-04-04 19:37:29+00:00,128.0,0.1,0.09,0.1,-0.009999998,-9.090907,1374.0,3792,0.7929708203125,False,REGULAR,USD,call,2025-04-17,94.30999755859375,0.04
NVDA250417C00129000,2025-04-04 17:51:26+00:00,129.0,0.09,0.08,0.1,-0.019999996,-18.181814,154.0,2018,0.8027363476562499,False,REGULAR,USD,call,2025-04-17,94.30999755859375,0.04
NVDA250417C00130000,2025-04-04 19:58:46+00:00,130.0,0.08,0.08,0.08,-0.010000005,-11.111116,11331.0,200551,0.80664255859375,False,REGULAR,USD,call,2025-04-17,94.30999755859375,0.04
NVDA250417C00135000,2025-04-04 19:57:50+00:00,135.0,0.06,0.06,0.06,0.0,0.0,6968.0,52347,0.851563984375,False,REGULAR,USD,call,2025-04-17,94.30999755859375,0.04
NVDA250417C00140000,2025-04-04 19:59:47+00:00,140.0,0.04,0.05,0.04,-0.010000002,-20.000004,11954.0,75994,0.8945323046874999,False,REGULAR,USD,call,2025-04-17,94.30999755859375,0.04
NVDA250417C00145000,2025-04-04 19:56:21+00:00,145.0,0.03,0.03,0.04,0.0,0.0,3473.0,81263,0.9335944140625,False,REGULAR,USD,call,2025-04-17,94.30999755859375,0.04
NVDA250417C00150000,2025-04-04 19:58:39+00:00,150.0,0.02,0.03,0.03,0.0,0.0,3387.0,60565,0.98437515625,False,REGULAR,USD,call,2025-04-17,94.30999755859375,0.04
NVDA250417C00155000,2025-04-04 19:56:18+00:00,155.0,0.04,0.03,0.03,0.01,33.333336,722.0,24047,1.0390673046875003,False,REGULAR,USD,call,2025-04-17,94.30999755859375,0.04
NVDA250417C00160000,2025-04-04 19:24:29+00:00,160.0,0.03,0.02,0.03,0.01,50.0,1464.0,25691,1.0781296093750001,False,REGULAR,USD,call,2025-04-17,94.30999755859375,0.04
NVDA250417C00165000,2025-04-04 19:42:11+00:00,165.0,0.04,0.02,0.02,0.02,100.0,792.0,10455,1.109379453125,False,REGULAR,USD,call,2025-04-17,94.30999755859375,0.04
NVDA250417C00170000,2025-04-04 19:32:52+00:00,170.0,0.02,0.02,0.02,0.0,0.0,467.0,34225,1.15625421875,False,REGULAR,USD,call,2025-04-17,94.30999755859375,0.04
NVDA250417C00175000,2025-04-04 19:22:12+00:00,175.0,0.02,0.01,0.02,0.01,100.0,204.0,9966,1.171879140625,False,REGULAR,USD,call,2025-04-17,94.30999755859375,0.04
NVDA250417C00180000,2025-04-04 19:22:12+00:00,180.0,0.02,0.01,0.02,0.0,0.0,146.0,16279,1.21875390625,False,REGULAR,USD,call,2025-04-17,94.30999755859375,0.04
NVDA250417C00185000,2025-04-04 19:36:09+00:00,185.0,0.01,0.01,0.01,0.0,0.0,406.0,6762,1.21875390625,False,REGULAR,USD,call,2025-04-17,94.30999755859375,0.04
NVDA250417C00190000,2025-04-04 16:18:34+00:00,190.0,0.01,0.01,0.01,0.0,0.0,803.0,19277,1.2656286718749998,False,REGULAR,USD,call,2025-04-17,94.30999755859375,0.04
NVDA250417C00195000,2025-04-04 19:44:57+00:00,195.0,0.01,0.01,0.01,0.0,0.0,389.0,6657,1.3125034374999998,False,REGULAR,USD,call,2025-04-17,94.30999755859375,0.04
NVDA250417C00200000,2025-04-04 18:07:02+00:00,200.0,0.01,0.0,0.01,0.0,0.0,1163.0,14322,1.2812535937499998,False,REGULAR,USD,call,2025-04-17,94.30999755859375,0.04
NVDA250417C00210000,2025-04-04 19:11:03+00:00,210.0,0.01,0.0,0.01,0.0,0.0,57.0,5537,1.3437532812499997,False,REGULAR,USD,call,2025-04-17,94.30999755859375,0.04
NVDA250417C00220000,2025-04-04 14:59:18+00:00,220.0,0.01,0.0,0.01,0.0,0.0,127.0,2764,1.4375028125,False,REGULAR,USD,call,2025-04-17,94.30999755859375,0.04
NVDA250417C00230000,2025-04-04 13:38:01+00:00,230.0,0.01,0.0,0.01,0.0,0.0,31.0,1407,1.5000025,False,REGULAR,USD,call,2025-04-17,94.30999755859375,0.04
NVDA250417C00240000,2025-04-03 15:35:38+00:00,240.0,0.01,0.0,0.01,0.0,0.0,58.0,9917,1.5625021874999998,False,REGULAR,USD,call,2025-04-17,94.30999755859375,0.04
NVDA250417C00250000,2025-04-04 15:01:02+00:00,250.0,0.01,0.0,0.01,0.0,0.0,160.0,1212,1.625001875,False,REGULAR,USD,call,2025-04-17,94.30999755859375,0.04
NVDA250417C00260000,2025-03-24 15:18:49+00:00,260.0,0.01,0.0,0.01,0.0,0.0,40.0,924,1.6875015625,False,REGULAR,USD,call,2025-04-17,94.30999755859375,0.04
NVDA250417C00280000,2025-04-04 15:02:51+00:00,280.0,0.01,0.0,0.01,0.0,0.0,50.0,6224,1.78125109375,False,REGULAR,USD,call,2025-04-17,94.30999755859375,0.04
NVDA250417C00290000,2025-03-19 16:41:38+00:00,290.0,0.01,0.0,0.01,0.0,0.0,27.0,9410,1.8125009374999999,False,REGULAR,USD,call,2025-04-17,94.30999755859375,0.04
NVDA250417C00300000,2025-03-24 18:03:37+00:00,300.0,0.01,0.0,0.01,0.0,0.0,6.0,5330,1.875000625,False,REGULAR,USD,call,2025-04-17,94.30999755859375,0.04
NVDA250417P00005000,2025-03-17 14:05:26+00:00,5.0,0.01,0.0,0.01,0.0,0.0,1.0,3,5.250003437499999,False,REGULAR,USD,put,2025-04-17,94.30999755859375,0.04
NVDA250417P00010000,2025-03-14 15:33:36+00:00,10.0,0.01,0.0,0.01,0.0,0.0,1.0,101,3.93750015625,False,REGULAR,USD,put,2025-04-17,94.30999755859375,0.04
NVDA250417P00015000,2025-04-04 19:36:00+00:00,15.0,0.01,0.0,0.01,0.0,0.0,9981.0,1290,3.2500018749999997,False,REGULAR,USD,put,2025-04-17,94.30999755859375,0.04
NVDA250417P00020000,2025-04-04 19:59:24+00:00,20.0,0.02,0.0,0.02,0.01,100.0,40645.0,1498,2.8750028125,False,REGULAR,USD,put,2025-04-17,94.30999755859375,0.04
NVDA250417P00025000,2025-04-04 19:06:16+00:00,25.0,0.02,0.02,0.03,0.01,100.0,769.0,5044,2.718753203125,False,REGULAR,USD,put,2025-04-17,94.30999755859375,0.04
NVDA250417P00030000,2025-04-04 18:04:49+00:00,30.0,0.03,0.02,0.03,0.02,200.0,2255.0,3338,2.3593791015624994,False,REGULAR,USD,put,2025-04-17,94.30999755859375,0.04
NVDA250417P00035000,2025-04-04 19:19:44+00:00,35.0,0.05,0.04,0.05,0.030000001,150.00002,320.0,3262,2.1875045312499997,False,REGULAR,USD,put,2025-04-17,94.30999755859375,0.04
NVDA250417P00040000,2025-04-04 19:27:52+00:00,40.0,0.07,0.06,0.06,0.05,250.0,2120.0,9797,1.9765626171875001,False,REGULAR,USD,put,2025-04-17,94.30999755859375,0.04
NVDA250417P00045000,2025-04-04 19:57:37+00:00,45.0,0.09,0.08,0.09,0.06,200.0,4304.0,2257,1.8007822460937497,False,REGULAR,USD,put,2025-04-17,94.30999755859375,0.04
NVDA250417P00050000,2025-04-04 19:59:04+00:00,50.0,0.12,0.11,0.13,0.08,200.0,4562.0,5489,1.640626796875,False,REGULAR,USD,put,2025-04-17,94.30999755859375,0.04
NVDA250417P00055000,2025-04-04 19:58:39+00:00,55.0,0.14,0.15,0.16,0.1,250.0,1731.0,12345,1.474612001953125,False,REGULAR,USD,put,2025-04-17,94.30999755859375,0.04
NVDA250417P00060000,2025-04-04 19:59:49+00:00,60.0,0.24,0.22,0.22,0.19,380.0,22767.0,18286,1.3378939355468746,False,REGULAR,USD,put,2025-04-17,94.30999755859375,0.04
NVDA250417P00065000,2025-04-04 19:59:25+00:00,65.0,0.35,0.34,0.32,0.26999998,337.49997,7349.0,23429,1.220707021484375,False,REGULAR,USD,put,2025-04-17,94.30999755859375,0.04
NVDA250417P00070000,2025-04-04 19:59:43+00:00,70.0,0.57,0.5,0.49,0.47,470.0,24742.0,21177,1.1084028955078127,False,REGULAR,USD,put,2025-04-17,94.30999755859375,0.04
NVDA250417P00075000,2025-04-04 19:59:49+00:00,75.0,0.92,0.92,0.76,0.74,411.1111,9564.0,12742,1.0332079589843752,False,REGULAR,USD,put,2025-04-17,94.30999755859375,0.04
NVDA250417P00080000,2025-04-04 19:59:48+00:00,80.0,1.53,1.5,1.21,1.26,466.66666,43066.0,48361,0.9506840869140624,False,REGULAR,USD,put,2025-04-17,94.30999755859375,0.04
NVDA250417P00085000,2025-04-04 19:59:58+00:00,85.0,2.5,2.4,1.93,1.94,346.4286,234626.0,30068,0.8710950390625,False,REGULAR,USD,put,2025-04-17,94.30999755859375,0.04
NVDA250417P00090000,2025-04-04 19:59:59+00:00,90.0,3.9,3.9,3.05,2.8200002,261.1111,35730.0,51586,0.8044453149414061,False,REGULAR,USD,put,2025-04-17,94.30999755859375,0.04
NVDA250417P00095000,2025-04-04 19:59:54+00:00,95.0,6.02,5.9,6.05,3.94,189.42308,41212.0,52761,0.8220232641601561,True,REGULAR,USD,put,2025-04-17,94.30999755859375,0.04
NVDA250417P00100000,2025-04-04 19:59:34+00:00,100.0,7.07,8.6,7.0,3.3300002,89.03744,28063.0,72618,0.6237830590820312,True,REGULAR,USD,put,2025-04-17,94.30999755859375,0.04
NVDA250417P00101000,2025-04-04 19:58:02+00:00,101.0,9.23,7.45,7.55,5.1299996,125.12195,7615.0,12694,0.44385321777343745,True,REGULAR,USD,put,2025-04-17,94.30999755859375,0.04
NVDA250417P00105000,2025-04-04 19:59:17+00:00,105.0,12.22,12.05,10.2,6.09,99.3475,8518.0,53878,1.0000000000000003e-05,True,REGULAR,USD,put,2025-04-17,94.30999755859375,0.04
NVDA250417P00106000,2025-04-04 20:40:30+00:00,106.0,10.9,12.55,10.9,4.1499996,61.481476,3873.0,4627,1.0000000000000003e-05,True,REGULAR,USD,put,2025-04-17,94.30999755859375,0.04
NVDA250417P00107000,2025-04-04 19:57:25+00:00,107.0,13.58,11.55,11.7,6.2999997,86.53846,1819.0,2956,1.0000000000000003e-05,True,REGULAR,USD,put,2025-04-17,94.30999755859375,0.04
NVDA250417P00108000,2025-04-04 19:55:02+00:00,108.0,14.35,14.25,12.8,6.3500004,79.37501,1144.0,3046,1.0000000000000003e-05,True,REGULAR,USD,put,2025-04-17,94.30999755859375,0.04
NVDA250417P00109000,2025-04-04 19:59:41+00:00,109.0,15.65,15.1,13.65,6.8999996,78.85713,1968.0,3793,1.0000000000000003e-05,True,REGULAR,USD,put,2025-04-17,94.30999755859375,0.04
NVDA250417P00110000,2025-04-04 19:58:11+00:00,110.0,16.42,14.0,14.3,6.79,70.50883,6254.0,79860,1.0000000000000003e-05,True,REGULAR,USD,put,2025-04-17,94.30999755859375,0.04
NVDA250417P00111000,2025-04-04 19:14:09+00:00,111.0,16.64,16.8,15.45,6.4399996,63.137253,328.0,2608,1.0000000000000003e-05,True,REGULAR,USD,put,2025-04-17,94.30999755859375,0.04
NVDA250417P00112000,2025-04-04 19:51:08+00:00,112.0,18.0,17.7,16.3,7.0,63.636364,530.0,2533,1.0000000000000003e-05,True,REGULAR,USD,put,2025-04-17,94.30999755859375,0.04
NVDA250417P00113000,2025-04-04 19:16:29+00:00,113.0,17.95,18.6,17.2,5.950001,49.58334,325.0,5652,1.0000000000000003e-05,True,REGULAR,USD,put,2025-04-17,94.30999755859375,0.04
NVDA250417P00114000,2025-04-04 19:44:29+00:00,114.0,18.7,17.4,18.15,6.5300007,53.656536,291.0,2807,1.0000000000000003e-05,True,REGULAR,USD,put,2025-04-17,94.30999755859375,0.04
NVDA250417P00115000,2025-04-04 19:58:11+00:00,115.0,20.91,20.55,18.75,7.36,54.3173,7644.0,47570,1.0000000000000003e-05,True,REGULAR,USD,put,2025-04-17,94.30999755859375,0.04
NVDA250417P00116000,2025-04-04 18:54:43+00:00,116.0,21.89,21.25,20.1,7.04,47.4074,93.0,1427,1.0000000000000003e-05,True,REGULAR,USD,put,2025-04-17,94.30999755859375,0.04
NVDA250417P00117000,2025-04-04 19:38:29+00:00,117.0,21.05,20.4,21.0,6.2199993,41.942005,77.0,5904,1.0000000000000003e-05,True,REGULAR,USD,put,2025-04-17,94.30999755859375,0.04
NVDA250417P00118000,2025-04-04 19:09:54+00:00,118.0,22.8,21.2,21.9,6.36,38.6861,203.0,2341,1.0000000000000003e-05,True,REGULAR,USD,put,2025-04-17,94.30999755859375,0.04
NVDA250417P00119000,2025-04-04 19:27:06+00:00,119.0,24.15,24.2,23.05,7.2199993,42.646183,169.0,1022,1.0000000000000003e-05,True,REGULAR,USD,put,2025-04-17,94.30999755859375,0.04
NVDA250417P00120000,2025-04-04 19:59:58+00:00,120.0,25.83,25.5,23.85,7.5300007,41.147545,6105.0,57583,1.0000000000000003e-05,True,REGULAR,USD,put,2025-04-17,94.30999755859375,0.04
NVDA250417P00121000,2025-04-04 19:49:16+00:00,121.0,26.55,26.05,25.1,7.92,42.51208,64.0,807,1.0000000000000003e-05,True,REGULAR,USD,put,2025-04-17,94.30999755859375,0.04
NVDA250417P00122000,2025-04-04 19:15:39+00:00,122.0,27.0,25.2,26.05,7.0,35.0,193.0,767,1.0000000000000003e-05,True,REGULAR,USD,put,2025-04-17,94.30999755859375,0.04
NVDA250417P00123000,2025-04-04 17:05:49+00:00,123.0,28.48,26.25,27.0,7.8099995,37.784225,112.0,696,1.0000000000000003e-05,True,REGULAR,USD,put,2025-04-17,94.30999755859375,0.04
NVDA250417P00124000,2025-04-04 18:27:14+00:00,124.0,29.2,27.2,27.85,8.210001,39.11387,130.0,2293,1.0000000000000003e-05,True,REGULAR,USD,put,2025-04-17,94.30999755859375,0.04
NVDA250417P00125000,2025-04-04 19:54:52+00:00,125.0,30.52,29.15,28.75,7.5200005,32.695656,1564.0,42236,1.0000000000000003e-05,True,REGULAR,USD,put,2025-04-17,94.30999755859375,0.04
NVDA250417P00126000,2025-04-04 19:18:34+00:00,126.0,31.65,28.9,30.15,9.25,41.294643,108.0,384,1.0000000000000003e-05,True,REGULAR,USD,put,2025-04-17,94.30999755859375,0.04
NVDA250417P00127000,2025-04-04 18:34:34+00:00,127.0,33.08,30.15,31.05,8.480001,34.47155,9.0,354,1.0000000000000003e-05,True,REGULAR,USD,put,2025-04-17,94.30999755859375,0.04
NVDA250417P00128000,2025-04-04 14:45:06+00:00,128.0,33.45,30.9,32.05,8.560001,34.391327,5.0,240,1.0000000000000003e-05,True,REGULAR,USD,put,2025-04-17,94.30999755859375,0.04
NVDA250417P00129000,2025-04-04 19:16:17+00:00,129.0,34.1,33.95,33.05,8.189999,31.609413,53.0,29,1.0000000000000003e-05,True,REGULAR,USD,put,2025-04-17,94.30999755859375,0.04
NVDA250417P00130000,2025-04-04 19:54:58+00:00,130.0,35.63,33.1,33.75,4.580002,14.750409,606.0,15612,1.0000000000000003e-05,True,REGULAR,USD,put,2025-04-17,94.30999755859375,0.04
NVDA250417P00135000,2025-04-04 19:59:08+00:00,135.0,40.15,40.3,38.75,7.18,21.7774,4589.0,3608,1.0000000000000003e-05,True,REGULAR,USD,put,2025-04-17,94.30999755859375,0.04
NVDA250417P00140000,2025-04-04 19:24:01+00:00,140.0,44.75,43.6,43.75,6.470001,16.901781,2081.0,3165,1.0000000000000003e-05,True,REGULAR,USD,put,2025-04-17,94.30999755859375,0.04
NVDA250417P00145000,2025-04-04 19:46:33+00:00,145.0,48.45,47.95,49.0,6.3500023,15.083141,737.0,828,1.0000000000000003e-05,True,REGULAR,USD,put,2025-04-17,94.30999755859375,0.04
NVDA250417P00150000,2025-04-04 19:17:28+00:00,150.0,54.8,51.0,56.35,7.450001,15.733899,460.0,257,1.5400413623046876,True,REGULAR,USD,put,2025-04-17,94.30999755859375,0.04
NVDA250417P00155000,2025-04-03 19:08:52+00:00,155.0,59.8,56.0,58.8,8.68,16.979656,766.0,1032,1.0000000000000003e-05,True,REGULAR,USD,put,2025-04-17,94.30999755859375,0.04
NVDA250417P00160000,2025-04-03 19:10:43+00:00,160.0,56.65,61.0,66.3,0.0,0.0,4.0,2,1.673829755859375,True,REGULAR,USD,put,2025-04-17,94.30999755859375,0.04
NVDA250417P00165000,2025-04-04 19:27:29+00:00,165.0,70.45,66.0,71.35,9.0,14.646,4.0,8,1.7744151904296874,True,REGULAR,USD,put,2025-04-17,94.30999755859375,0.04
NVDA250417P00170000,2025-04-03 18:46:02+00:00,170.0,66.7,73.0,76.35,0.0,0.0,7.0,4,1.8457038964843748,True,REGULAR,USD,put,2025-04-17,94.30999755859375,0.04
NVDA250417P00175000,2025-03-03 14:56:25+00:00,175.0,55.5,63.95,65.4,0.0,0.0,5.0,0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-04-17,94.30999755859375,0.04
NVDA250417P00180000,2025-04-04 14:14:30+00:00,180.0,84.23,81.0,86.35,7.880005,10.320897,4.0,20,1.9804688476562502,True,REGULAR,USD,put,2025-04-17,94.30999755859375,0.04
NVDA250417P00185000,2025-03-18 13:39:03+00:00,185.0,68.39,86.0,89.05,0.0,0.0,6.0,0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-04-17,94.30999755859375,0.04
NVDA250417P00190000,2025-03-17 15:10:39+00:00,190.0,70.8,91.0,96.35,0.0,0.0,2.0,0,2.106450046386718,True,REGULAR,USD,put,2025-04-17,94.30999755859375,0.04
NVDA250417P00195000,2025-02-27 20:19:10+00:00,195.0,72.6,85.05,86.0,0.0,0.0,900.0,0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-04-17,94.30999755859375,0.04
NVDA250417P00200000,2025-04-04 19:13:11+00:00,200.0,105.35,105.05,106.25,9.209999,9.579779,9.0,15,2.162113969726563,True,REGULAR,USD,put,2025-04-17,94.30999755859375,0.04
